K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,predictor,mean_loss,se_loss,median_loss,mean_ratio_to_rate,reps
100,2113,2,10,10.0,5.95,57.60424260103721,0.29331033333975903,add-one,0.28383134276732136,0.0,0.28383134276732136,0.9676827254447337,1
100,2113,2,10,10.0,5.95,57.60424260103721,0.29331033333975903,cesaro,0.021360880034119564,0.0,0.021360880034119564,0.07282689222331615,1
100,2113,2,10,10.0,5.95,57.60424260103721,0.29331033333975903,support-oracle,0.00017115976330892566,0.0,0.00017115976330892566,0.0005835449483147291,1
100,1587,2,10,10.0,5.95,53.85058167473407,0.3599375146461141,MLE,0.01949630372784117,0.0,0.01949630372784117,0.05416580082520623,1
100,1587,2,10,10.0,5.95,53.85058167473407,0.3599375146461141,adaptive,0.006420183825284819,0.0,0.006420183825284819,0.01783693992441177,1
100,1587,2,10,10.0,5.95,53.85058167473407,0.3599375146461141,add-half,0.1981663916264031,0.0,0.1981663916264031,0.5505577595078904,1
100,1587,2,10,10.0,5.95,53.85058167473407,0.3599375146461141,add-one,0.3634258035874804,0.0,0.3634258035874804,1.0096913736396604,1
100,1587,2,10,10.0,5.95,53.85058167473407,0.3599375146461141,cesaro,0.02679048304444556,0.0,0.02679048304444556,0.07443092746468957,1
100,1587,2,10,10.0,5.95,53.85058167473407,0.3599375146461141,support-oracle,0.00922959571372918,0.0,0.00922959571372918,0.02564221660196659,1
100,10000,2,10,1.0,5.78,572.2526884944125,0.4418660253128393,MLE,0.008591874414173844,0.0,0.008591874414173844,0.019444523728862913,1
100,10000,2,10,1.0,5.78,572.2526884944125,0.4418660253128393,adaptive,0.03265704560593545,0.0,0.03265704560593545,0.07390712056400896,1
100,10000,2,10,1.0,5.78,572.2526884944125,0.4418660253128393,add-half,0.13420417947879165,0.0,0.13420417947879165,0.3037214263843337,1
100,10000,2,10,1.0,5.78,572.2526884944125,0.4418660253128393,add-one,0.2430330082015999,0.0,0.2430330082015999,0.5500151500209448,1
100,10000,2,10,1.0,5.78,572.2526884944125,0.4418660253128393,cesaro,0.10484410629135875,0.0,0.10484410629135875,0.2372757810857478,1
100,10000,2,10,1.0,5.78,572.2526884944125,0.4418660253128393,support-oracle,0.008085719243394457,0.0,0.008085719243394457,0.018299029072601364,1
100,9474,2,10,1.0,5.78,571.9763970796064,0.46296951700985195,MLE,0.020312304733980983,0.0,0.020312304733980983,0.043873957113139135,1
100,9474,2,10,1.0,5.78,571.9763970796064,0.46296951700985195,adaptive,0.09059571285527104,0.0,0.09059571285527104,0.19568396952005626,1
100,9474,2,10,1.0,5.78,571.9763970796064,0.46296951700985195,add-half,0.5534127302781155,0.0,0.5534127302781155,1.195354575075272,1
100,9474,2,10,1.0,5.78,571.9763970796064,0.46296951700985195,add-one,0.8786503126870115,0.0,0.8786503126870115,1.8978578079219717,1
100,9474,2,10,1.0,5.78,571.9763970796064,0.46296951700985195,cesaro,0.23876330591856462,0.0,0.23876330591856462,0.515721439849103,1
