K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,rep,predictor,loss
100,3165,2,10,10.0,5.95,62.40124076451183,0.21693704380631373,1,cesaro,0.015297852103909592
100,3165,2,10,10.0,5.95,62.40124076451183,0.21693704380631373,1,support-oracle,0.003327132920932134
100,3691,2,10,10.0,5.95,64.23282810140158,0.19315032827503675,1,MLE,0.019218596379924284
100,3691,2,10,10.0,5.95,64.23282810140158,0.19315032827503675,1,add-one,0.17172703992897215
100,3691,2,10,10.0,5.95,64.23282810140158,0.19315032827503675,1,add-half,0.08955772679587347
100,3691,2,10,10.0,5.95,64.23282810140158,0.19315032827503675,1,adaptive,0.004754130987699349
100,3691,2,10,10.0,5.95,64.23282810140158,0.19315032827503675,1,cesaro,0.013938976515874772
100,3691,2,10,10.0,5.95,64.23282810140158,0.19315032827503675,1,support-oracle,1.99480998419462e-07
100,4216,2,10,10.0,5.95,65.97279958697071,0.17492333226999715,1,MLE,0.019218596379924284
100,4216,2,10,10.0,5.95,65.97279958697071,0.17492333226999715,1,add-one,0.15169380883522818
100,4216,2,10,10.0,5.95,65.97279958697071,0.17492333226999715,1,add-half,0.07876658780390235
100,4216,2,10,10.0,5.95,65.97279958697071,0.17492333226999715,1,adaptive,0.004647274788509868
100,4216,2,10,10.0,5.95,65.97279958697071,0.17492333226999715,1,cesaro,0.012640454361762166
100,4216,2,10,10.0,5.95,65.97279958697071,0.17492333226999715,1,support-oracle,1.1047253633643118e-05
100,4742,2,10,10.0,5.95,67.71608530394091,0.16056376532045152,1,MLE,0.00037880146319807447
100,4742,2,10,10.0,5.95,67.71608530394091,0.16056376532045152,1,add-one,0.1365610248171556
100,4742,2,10,10.0,5.95,67.71608530394091,0.16056376532045152,1,add-half,0.0706383311175294
100,4742,2,10,10.0,5.95,67.71608530394091,0.16056376532045152,1,adaptive,0.002991833478199406
100,4742,2,10,10.0,5.95,67.71608530394091,0.16056376532045152,1,cesaro,0.011702564868064314
100,4742,2,10,10.0,5.95,67.71608530394091,0.16056376532045152,1,support-oracle,0.004066349624956575
100,5268,2,10,10.0,5.95,68.87546511081658,0.14793773171671043,1,MLE,0.019218596379924284
100,5268,2,10,10.0,5.95,68.87546511081658,0.14793773171671043,1,add-one,0.12395206491794424
100,5268,2,10,10.0,5.95,68.87546511081658,0.14793773171671043,1,add-half,0.06400803781323444
100,5268,2,10,10.0,5.95,68.87546511081658,0.14793773171671043,1,adaptive,0.004536317201299271
100,5268,2,10,10.0,5.95,68.87546511081658,0.14793773171671043,1,cesaro,0.011020640225941122
100,5268,2,10,10.0,5.95,68.87546511081658,0.14793773171671043,1,support-oracle,5.9313212961149874e-05
100,5794,2,10,10.0,5.95,69.66181565149421,0.13691436998026427,1,MLE,0.0003055180036317589
100,5794,2,10,10.0,5.95,69.66181565149421,0.13691436998026427,1,add-one,0.11362973563523505
100,5794,2,10,10.0,5.95,69.66181565149421,0.13691436998026427,1,add-half,0.05840373584789596
100,5794,2,10,10.0,5.95,69.66181565149421,0.13691436998026427,1,adaptive,0.0024035157906682884
100,5794,2,10,10.0,5.95,69.66181565149421,0.13691436998026427,1,cesaro,0.00949659355314398
100,5794,2,10,10.0,5.95,69.66181565149421,0.13691436998026427,1,support-oracle,0.003213225469345117
100,6319,2,10,10.0,5.95,70.44667122916668,0.1276707357663846,1,MLE,0.019218596379924284
100,6319,2,10,10.0,5.95,70.44667122916668,0.1276707357663846,1,add-one,0.1043599533206679
100,6319,2,10,10.0,5.95,70.44667122916668,0.1276707357663846,1,add-half,0.05371874942889454
100,6319,2,10,10.0,5.95,70.44667122916668,0.1276707357663846,1,adaptive,0.004491826234841028
100,6319,2,10,10.0,5.95,70.44667122916668,0.1276707357663846,1,cesaro,0.009692477282427527
100,6319,2,10,10.0,5.95,70.44667122916668,0.1276707357663846,1,support-oracle,0.0001247329468171811
100,6845,2,10,10.0,5.95,71.23302176984434,0.11977659455654918,1,MLE,0.0002799549660069584
100,6845,2,10,10.0,5.95,71.23302176984434,0.11977659455654918,1,add-one,0.09689270901439606
100,6845,2,10,10.0,5.95,71.23302176984434,0.11977659455654918,1,add-half,0.04957164696375606
100,6845,2,10,10.0,5.95,71.23302176984434,0.11977659455654918,1,adaptive,0.0020092774047195537
100,6845,2,10,10.0,5.95,71.23302176984434,0.11977659455654918,1,cesaro,0.008118534947617292
100,6845,2,10,10.0,5.95,71.23302176984434,0.11977659455654918,1,support-oracle,0.002628887716564543
100,7371,2,10,10.0,5.95,72.01937231052185,0.11296595417284246,1,MLE,0.0005657282468737714
100,7371,2,10,10.0,5.95,72.01937231052185,0.11296595417284246,1,add-one,0.09081074706071339
100,7371,2,10,10.0,5.95,72.01937231052185,0.11296595417284246,1,add-half,0.046551698037342604
100,7371,2,10,10.0,5.95,72.01937231052185,0.11296595417284246,1,adaptive,0.0021599033515936087
100,7371,2,10,10.0,5.95,72.01937231052185,0.11296595417284246,1,cesaro,0.008576469908022692
100,7371,2,10,10.0,5.95,72.01937231052185,0.11296595417284246,1,support-oracle,0.00239233923642347
