K,n,max_support,avg_row_support,s_eff,rate,rep,predictor,loss
100,500,10,6.04,393.3926524997556,4.307910767567554,64,add-one,2.388762789235098
100,500,10,6.04,393.3926524997556,4.307910767567554,64,add-half,1.8262456452992244
100,500,10,6.04,393.3926524997556,4.307910767567554,64,adaptive,0.10425002137379911
100,500,10,6.04,393.3926524997556,4.307910767567554,64,cesaro,0.30767663816695606
100,500,10,6.04,393.3926524997556,4.307910767567554,64,support-oracle,-0.0
100,500,10,6.04,393.3926524997556,4.307910767567554,65,MLE,6.201102951617795
100,500,10,6.04,393.3926524997556,4.307910767567554,65,add-one,2.0228437688485914
100,500,10,6.04,393.3926524997556,4.307910767567554,65,add-half,1.7689444872428286
100,500,10,6.04,393.3926524997556,4.307910767567554,65,adaptive,1.0621041795440394
100,500,10,6.04,393.3926524997556,4.307910767567554,65,cesaro,1.3184678882284269
100,500,10,6.04,393.3926524997556,4.307910767567554,65,support-oracle,0.123788492206649
100,500,10,6.04,393.3926524997556,4.307910767567554,66,MLE,15.269990236576284
100,500,10,6.04,393.3926524997556,4.307910767567554,66,add-one,2.6669391819499237
100,500,10,6.04,393.3926524997556,4.307910767567554,66,add-half,2.512391141457525
100,500,10,6.04,393.3926524997556,4.307910767567554,66,adaptive,2.2026337755150287
100,500,10,6.04,393.3926524997556,4.307910767567554,66,cesaro,2.1693651650635903
100,500,10,6.04,393.3926524997556,4.307910767567554,66,support-oracle,0.24684732014382837
100,500,10,6.04,393.3926524997556,4.307910767567554,67,MLE,13.769473536551148
100,500,10,6.04,393.3926524997556,4.307910767567554,67,add-one,2.139100908222954
100,500,10,6.04,393.3926524997556,4.307910767567554,67,add-half,1.9966345214910626
100,500,10,6.04,393.3926524997556,4.307910767567554,67,adaptive,1.653049883424492
100,500,10,6.04,393.3926524997556,4.307910767567554,67,cesaro,1.7448763110125625
100,500,10,6.04,393.3926524997556,4.307910767567554,67,support-oracle,0.14771663842305927
100,500,10,6.04,393.3926524997556,4.307910767567554,68,MLE,8.669720227929965
100,500,10,6.04,393.3926524997556,4.307910767567554,68,add-one,2.852631429913317
100,500,10,6.04,393.3926524997556,4.307910767567554,68,add-half,2.568678125881635
100,500,10,6.04,393.3926524997556,4.307910767567554,68,adaptive,1.622135029475008
100,500,10,6.04,393.3926524997556,4.307910767567554,68,cesaro,1.826039867532365
100,500,10,6.04,393.3926524997556,4.307910767567554,68,support-oracle,0.2844421715557863
100,500,10,6.04,393.3926524997556,4.307910767567554,69,MLE,6.352082119831049
100,500,10,6.04,393.3926524997556,4.307910767567554,69,add-one,2.1719432936954206
100,500,10,6.04,393.3926524997556,4.307910767567554,69,add-half,1.8326368576814278
100,500,10,6.04,393.3926524997556,4.307910767567554,69,adaptive,1.1553785999657482
100,500,10,6.04,393.3926524997556,4.307910767567554,69,cesaro,1.404431443995272
100,500,10,6.04,393.3926524997556,4.307910767567554,69,support-oracle,0.2867123509696534
100,500,10,6.04,393.3926524997556,4.307910767567554,70,MLE,21.737822236125314
100,500,10,6.04,393.3926524997556,4.307910767567554,70,add-one,2.4907767875857667
100,500,10,6.04,393.3926524997556,4.307910767567554,70,add-half,2.439541780905995
100,500,10,6.04,393.3926524997556,4.307910767567554,70,adaptive,3.2302529316599715
100,500,10,6.04,393.3926524997556,4.307910767567554,70,cesaro,2.741626508642975
100,500,10,6.04,393.3926524997556,4.307910767567554,70,support-oracle,0.3410520442554643
100,500,10,6.04,393.3926524997556,4.307910767567554,71,MLE,7.221050362019451
100,500,10,6.04,393.3926524997556,4.307910767567554,71,add-one,2.061510341347823
100,500,10,6.04,393.3926524997556,4.307910767567554,71,add-half,1.8101317102996874
100,500,10,6.04,393.3926524997556,4.307910767567554,71,adaptive,1.225795377750077
100,500,10,6.04,393.3926524997556,4.307910767567554,71,cesaro,1.3824956541863689
100,500,10,6.04,393.3926524997556,4.307910767567554,71,support-oracle,0.25832291070222335
100,500,10,6.04,393.3926524997556,4.307910767567554,72,MLE,8.369280745267696
100,500,10,6.04,393.3926524997556,4.307910767567554,72,add-one,2.2162386908064717
100,500,10,6.04,393.3926524997556,4.307910767567554,72,add-half,1.9566179748380392
100,500,10,6.04,393.3926524997556,4.307910767567554,72,adaptive,1.3160827224061062
100,500,10,6.04,393.3926524997556,4.307910767567554,72,cesaro,1.7340437243588265
100,500,10,6.04,393.3926524997556,4.307910767567554,72,support-oracle,0.21615179999753398
100,500,10,6.04,393.3926524997556,4.307910767567554,73,MLE,0.05889151792619007
100,500,10,6.04,393.3926524997556,4.307910767567554,73,add-one,2.6162668130010167
100,500,10,6.04,393.3926524997556,4.307910767567554,73,add-half,2.122020445849989
100,500,10,6.04,393.3926524997556,4.307910767567554,73,adaptive,0.33910465409786916
100,500,10,6.04,393.3926524997556,4.307910767567554,73,cesaro,0.516873547527721
100,500,10,6.04,393.3926524997556,4.307910767567554,73,support-oracle,0.04257890417015331
100,500,10,6.04,393.3926524997556,4.307910767567554,74,MLE,0.1712034861685211
100,500,10,6.04,393.3926524997556,4.307910767567554,74,add-one,2.1421458211932647
100,500,10,6.04,393.3926524997556,4.307910767567554,74,add-half,1.6479184330021646
100,500,10,6.04,393.3926524997556,4.307910767567554,74,adaptive,0.3099830570205163
100,500,10,6.04,393.3926524997556,4.307910767567554,74,cesaro,0.7874619718907244
100,500,10,6.04,393.3926524997556,4.307910767567554,74,support-oracle,0.1438410362258905
100,500,10,6.04,393.3926524997556,4.307910767567554,75,MLE,4.190143816161676
100,500,10,6.04,393.3926524997556,4.307910767567554,75,add-one,1.887033492891232
100,500,10,6.04,393.3926524997556,4.307910767567554,75,add-half,1.5492810271077841
100,500,10,6.04,393.3926524997556,4.307910767567554,75,adaptive,0.8200046923956554
100,500,10,6.04,393.3926524997556,4.307910767567554,75,cesaro,0.9235705132363927
100,500,10,6.04,393.3926524997556,4.307910767567554,75,support-oracle,0.1787350229560325
100,500,10,6.04,393.3926524997556,4.307910767567554,76,MLE,4.262656879812706
100,500,10,6.04,393.3926524997556,4.307910767567554,76,add-one,1.885087702383792
100,500,10,6.04,393.3926524997556,4.307910767567554,76,add-half,1.560643166023028
100,500,10,6.04,393.3926524997556,4.307910767567554,76,adaptive,0.882584658556441
100,500,10,6.04,393.3926524997556,4.307910767567554,76,cesaro,1.0570350489348659
100,500,10,6.04,393.3926524997556,4.307910767567554,76,support-oracle,0.23497342671957178
100,500,10,6.04,393.3926524997556,4.307910767567554,77,MLE,16.595450929729076
100,500,10,6.04,393.3926524997556,4.307910767567554,77,add-one,2.054773204131568
100,500,10,6.04,393.3926524997556,4.307910767567554,77,add-half,1.9451147014873977
100,500,10,6.04,393.3926524997556,4.307910767567554,77,adaptive,2.213358067887
100,500,10,6.04,393.3926524997556,4.307910767567554,77,cesaro,2.0429209288219137
100,500,10,6.04,393.3926524997556,4.307910767567554,77,support-oracle,0.41040033524923336
100,500,10,6.04,393.3926524997556,4.307910767567554,78,MLE,10.102137907235187
100,500,10,6.04,393.3926524997556,4.307910767567554,78,add-one,2.609402767459568
100,500,10,6.04,393.3926524997556,4.307910767567554,78,add-half,2.3948338084771006
100,500,10,6.04,393.3926524997556,4.307910767567554,78,adaptive,1.5672094343770204
100,500,10,6.04,393.3926524997556,4.307910767567554,78,cesaro,2.219588379039691
100,500,10,6.04,393.3926524997556,4.307910767567554,78,support-oracle,0.12928998716340456
100,500,10,6.04,393.3926524997556,4.307910767567554,79,MLE,10.977361425634856
100,500,10,6.04,393.3926524997556,4.307910767567554,79,add-one,2.071654005843556
100,500,10,6.04,393.3926524997556,4.307910767567554,79,add-half,1.8929156280850248
100,500,10,6.04,393.3926524997556,4.307910767567554,79,adaptive,1.4096914349210268
100,500,10,6.04,393.3926524997556,4.307910767567554,79,cesaro,1.6603375514168337
100,500,10,6.04,393.3926524997556,4.307910767567554,79,support-oracle,0.13687424145904936
100,500,10,6.04,393.3926524997556,4.307910767567554,80,MLE,21.234091460811413
100,500,10,6.04,393.3926524997556,4.307910767567554,80,add-one,2.70783651751988
100,500,10,6.04,393.3926524997556,4.307910767567554,80,add-half,2.6501112959448636
100,500,10,6.04,393.3926524997556,4.307910767567554,80,adaptive,2.7373711445131055
100,500,10,6.04,393.3926524997556,4.307910767567554,80,cesaro,2.5161310310808855
100,500,10,6.04,393.3926524997556,4.307910767567554,80,support-oracle,0.10458002434042935
100,500,10,6.04,393.3926524997556,4.307910767567554,81,MLE,6.201102951617793
100,500,10,6.04,393.3926524997556,4.307910767567554,81,add-one,2.0228437688485905
100,500,10,6.04,393.3926524997556,4.307910767567554,81,add-half,1.7689444872428286
100,500,10,6.04,393.3926524997556,4.307910767567554,81,adaptive,1.062104179544039
100,500,10,6.04,393.3926524997556,4.307910767567554,81,cesaro,1.464751776176071
100,500,10,6.04,393.3926524997556,4.307910767567554,81,support-oracle,0.123788492206649
100,500,10,6.04,393.3926524997556,4.307910767567554,82,MLE,12.501799664929662
100,500,10,6.04,393.3926524997556,4.307910767567554,82,add-one,2.0037592478704664
100,500,10,6.04,393.3926524997556,4.307910767567554,82,add-half,1.8367670835815897
100,500,10,6.04,393.3926524997556,4.307910767567554,82,adaptive,1.794964083737034
100,500,10,6.04,393.3926524997556,4.307910767567554,82,cesaro,1.7405765154863362
100,500,10,6.04,393.3926524997556,4.307910767567554,82,support-oracle,0.4339434205104884
100,500,10,6.04,393.3926524997556,4.307910767567554,83,MLE,4.202555989292081
100,500,10,6.04,393.3926524997556,4.307910767567554,83,add-one,2.012841161950334
100,500,10,6.04,393.3926524997556,4.307910767567554,83,add-half,1.6835929110497037
100,500,10,6.04,393.3926524997556,4.307910767567554,83,adaptive,0.8626709217598698
100,500,10,6.04,393.3926524997556,4.307910767567554,83,cesaro,1.0249802785303816
100,500,10,6.04,393.3926524997556,4.307910767567554,83,support-oracle,0.15419770628913976
100,500,10,6.04,393.3926524997556,4.307910767567554,84,MLE,6.201102951617791
100,500,10,6.04,393.3926524997556,4.307910767567554,84,add-one,2.0228437688485905
100,500,10,6.04,393.3926524997556,4.307910767567554,84,add-half,1.768944487242829
100,500,10,6.04,393.3926524997556,4.307910767567554,84,adaptive,1.062104179544039
100,500,10,6.04,393.3926524997556,4.307910767567554,84,cesaro,1.265783869692855
100,500,10,6.04,393.3926524997556,4.307910767567554,84,support-oracle,0.12378849220664945
100,500,10,6.04,393.3926524997556,4.307910767567554,85,MLE,6.417340652573274
100,500,10,6.04,393.3926524997556,4.307910767567554,85,add-one,2.48263127540519
100,500,10,6.04,393.3926524997556,4.307910767567554,85,add-half,2.168714422635823
100,500,10,6.04,393.3926524997556,4.307910767567554,85,adaptive,1.2260303868421947
100,500,10,6.04,393.3926524997556,4.307910767567554,85,cesaro,1.9251393189459673
100,500,10,6.04,393.3926524997556,4.307910767567554,85,support-oracle,0.2228042735805098
100,500,10,6.04,393.3926524997556,4.307910767567554,86,MLE,12.805235546136453
100,500,10,6.04,393.3926524997556,4.307910767567554,86,add-one,2.8004947598027314
100,500,10,6.04,393.3926524997556,4.307910767567554,86,add-half,2.6001321827166244
100,500,10,6.04,393.3926524997556,4.307910767567554,86,adaptive,1.9984300193509592
100,500,10,6.04,393.3926524997556,4.307910767567554,86,cesaro,1.9460411292363335
100,500,10,6.04,393.3926524997556,4.307910767567554,86,support-oracle,0.2392781815986027
100,500,10,6.04,393.3926524997556,4.307910767567554,87,MLE,18.029672995787607
100,500,10,6.04,393.3926524997556,4.307910767567554,87,add-one,2.401417672703225
100,500,10,6.04,393.3926524997556,4.307910767567554,87,add-half,2.3012893012512743
100,500,10,6.04,393.3926524997556,4.307910767567554,87,adaptive,2.4794286870952806
100,500,10,6.04,393.3926524997556,4.307910767567554,87,cesaro,2.611903870458537
100,500,10,6.04,393.3926524997556,4.307910767567554,87,support-oracle,0.3272082752292651
100,500,10,6.04,393.3926524997556,4.307910767567554,88,MLE,19.44760233083064
100,500,10,6.04,393.3926524997556,4.307910767567554,88,add-one,2.2737155291569517
100,500,10,6.04,393.3926524997556,4.307910767567554,88,add-half,2.203030257656684
100,500,10,6.04,393.3926524997556,4.307910767567554,88,adaptive,2.227353759717522
100,500,10,6.04,393.3926524997556,4.307910767567554,88,cesaro,2.1318266474188667
100,500,10,6.04,393.3926524997556,4.307910767567554,88,support-oracle,0.12358871597684784
100,500,10,6.04,393.3926524997556,4.307910767567554,89,MLE,15.656159336951786
100,500,10,6.04,393.3926524997556,4.307910767567554,89,add-one,2.2279452181977146
100,500,10,6.04,393.3926524997556,4.307910767567554,89,add-half,2.1031469833136387
100,500,10,6.04,393.3926524997556,4.307910767567554,89,adaptive,2.0456386578244437
100,500,10,6.04,393.3926524997556,4.307910767567554,89,cesaro,2.3103940783883634
100,500,10,6.04,393.3926524997556,4.307910767567554,89,support-oracle,0.29303837541738753
100,500,10,6.04,393.3926524997556,4.307910767567554,90,MLE,6.38196576200485
100,500,10,6.04,393.3926524997556,4.307910767567554,90,add-one,2.545073049563591
100,500,10,6.04,393.3926524997556,4.307910767567554,90,add-half,2.2348139762884482
100,500,10,6.04,393.3926524997556,4.307910767567554,90,adaptive,1.2083790578027067
100,500,10,6.04,393.3926524997556,4.307910767567554,90,cesaro,1.5589519498706588
100,500,10,6.04,393.3926524997556,4.307910767567554,90,support-oracle,0.17339094011129053
100,500,10,6.04,393.3926524997556,4.307910767567554,91,MLE,8.613087215664835
100,500,10,6.04,393.3926524997556,4.307910767567554,91,add-one,2.9388635431521744
100,500,10,6.04,393.3926524997556,4.307910767567554,91,add-half,2.662143405076554
100,500,10,6.04,393.3926524997556,4.307910767567554,91,adaptive,1.5738665793389413
100,500,10,6.04,393.3926524997556,4.307910767567554,91,cesaro,1.9808590321505146
100,500,10,6.04,393.3926524997556,4.307910767567554,91,support-oracle,0.1959288883007062
100,500,10,6.04,393.3926524997556,4.307910767567554,92,MLE,10.710841622801695
100,500,10,6.04,393.3926524997556,4.307910767567554,92,add-one,2.157063821611697
100,500,10,6.04,393.3926524997556,4.307910767567554,92,add-half,1.9435845813434096
100,500,10,6.04,393.3926524997556,4.307910767567554,92,adaptive,1.5203504577263354
100,500,10,6.04,393.3926524997556,4.307910767567554,92,cesaro,1.5528620549716396
100,500,10,6.04,393.3926524997556,4.307910767567554,92,support-oracle,0.25190857067233696
100,500,10,6.04,393.3926524997556,4.307910767567554,93,MLE,17.32206845538326
100,500,10,6.04,393.3926524997556,4.307910767567554,93,add-one,3.1601564283934573
100,500,10,6.04,393.3926524997556,4.307910767567554,93,add-half,3.009299306328563
100,500,10,6.04,393.3926524997556,4.307910767567554,93,adaptive,2.837401883301733
100,500,10,6.04,393.3926524997556,4.307910767567554,93,cesaro,2.6296319742049663
100,500,10,6.04,393.3926524997556,4.307910767567554,93,support-oracle,0.31081855624250343
100,500,10,6.04,393.3926524997556,4.307910767567554,94,MLE,8.233372874041956
100,500,10,6.04,393.3926524997556,4.307910767567554,94,add-one,1.9684544580737051
100,500,10,6.04,393.3926524997556,4.307910767567554,94,add-half,1.7498072759722034
100,500,10,6.04,393.3926524997556,4.307910767567554,94,adaptive,1.192856071998511
100,500,10,6.04,393.3926524997556,4.307910767567554,94,cesaro,1.3758367262437976
100,500,10,6.04,393.3926524997556,4.307910767567554,94,support-oracle,0.14910304350685832
100,500,10,6.04,393.3926524997556,4.307910767567554,95,MLE,9.900746889492345e-11
100,500,10,6.04,393.3926524997556,4.307910767567554,95,add-one,3.5263605246161616
100,500,10,6.04,393.3926524997556,4.307910767567554,95,add-half,3.0349529867072724
100,500,10,6.04,393.3926524997556,4.307910767567554,95,adaptive,0.4004775665971254
100,500,10,6.04,393.3926524997556,4.307910767567554,95,cesaro,0.8384041932170903
100,500,10,6.04,393.3926524997556,4.307910767567554,95,support-oracle,-0.0
100,500,10,6.04,393.3926524997556,4.307910767567554,96,MLE,9.900746889492345e-11
100,500,10,6.04,393.3926524997556,4.307910767567554,96,add-one,3.0349529867072724
100,500,10,6.04,393.3926524997556,4.307910767567554,96,add-half,2.4849066497880004
100,500,10,6.04,393.3926524997556,4.307910767567554,96,adaptive,0.22064667111562264
100,500,10,6.04,393.3926524997556,4.307910767567554,96,cesaro,0.6814992814903859
100,500,10,6.04,393.3926524997556,4.307910767567554,96,support-oracle,-0.0
100,500,10,6.04,393.3926524997556,4.307910767567554,97,MLE,8.277342123779619
100,500,10,6.04,393.3926524997556,4.307910767567554,97,add-one,1.9457921760191543
100,500,10,6.04,393.3926524997556,4.307910767567554,97,add-half,1.7298132146150493
100,500,10,6.04,393.3926524997556,4.307910767567554,97,adaptive,1.222996384911922
100,500,10,6.04,393.3926524997556,4.307910767567554,97,cesaro,1.3911082797481802
100,500,10,6.04,393.3926524997556,4.307910767567554,97,support-oracle,0.1950988483768854
100,500,10,6.04,393.3926524997556,4.307910767567554,98,MLE,14.314078612430047
100,500,10,6.04,393.3926524997556,4.307910767567554,98,add-one,2.3917557617914893
100,500,10,6.04,393.3926524997556,4.307910767567554,98,add-half,2.2466951070561345
100,500,10,6.04,393.3926524997556,4.307910767567554,98,adaptive,1.8369286319663558
100,500,10,6.04,393.3926524997556,4.307910767567554,98,cesaro,2.082788271143329
100,500,10,6.04,393.3926524997556,4.307910767567554,98,support-oracle,0.148205370405605
100,500,10,6.04,393.3926524997556,4.307910767567554,99,MLE,0.16425203358001794
100,500,10,6.04,393.3926524997556,4.307910767567554,99,add-one,1.9952810760073625
100,500,10,6.04,393.3926524997556,4.307910767567554,99,add-half,1.6288803328135315
100,500,10,6.04,393.3926524997556,4.307910767567554,99,adaptive,0.5880018215265541
100,500,10,6.04,393.3926524997556,4.307910767567554,99,cesaro,0.9580202711789907
100,500,10,6.04,393.3926524997556,4.307910767567554,99,support-oracle,0.09948512805296739
100,500,10,6.04,393.3926524997556,4.307910767567554,100,MLE,0.05889151792619007
100,500,10,6.04,393.3926524997556,4.307910767567554,100,add-one,3.0457020730556628
100,500,10,6.04,393.3926524997556,4.307910767567554,100,add-half,2.6162668130010167
100,500,10,6.04,393.3926524997556,4.307910767567554,100,adaptive,0.5548406625195085
100,500,10,6.04,393.3926524997556,4.307910767567554,100,cesaro,0.8442102224526812
100,500,10,6.04,393.3926524997556,4.307910767567554,100,support-oracle,0.03226926056878565
100,500,20,8.81,398.60211594867474,4.343982631164687,1,MLE,13.9432337311763
100,500,20,8.81,398.60211594867474,4.343982631164687,1,add-one,1.6683420949221595
100,500,20,8.81,398.60211594867474,4.343982631164687,1,add-half,1.5513308231856473
100,500,20,8.81,398.60211594867474,4.343982631164687,1,adaptive,1.5093043758657996
100,500,20,8.81,398.60211594867474,4.343982631164687,1,cesaro,1.6347129100772277
100,500,20,8.81,398.60211594867474,4.343982631164687,1,support-oracle,0.2463821015197083
100,500,20,8.81,398.60211594867474,4.343982631164687,2,MLE,6.244639225918334
100,500,20,8.81,398.60211594867474,4.343982631164687,2,add-one,1.9131687640955874
100,500,20,8.81,398.60211594867474,4.343982631164687,2,add-half,1.65047234611123
100,500,20,8.81,398.60211594867474,4.343982631164687,2,adaptive,1.0541706590075548
100,500,20,8.81,398.60211594867474,4.343982631164687,2,cesaro,1.1310153717018117
100,500,20,8.81,398.60211594867474,4.343982631164687,2,support-oracle,0.1951851135043876
100,500,20,8.81,398.60211594867474,4.343982631164687,3,MLE,18.30971489412616
100,500,20,8.81,398.60211594867474,4.343982631164687,3,add-one,1.682743263520996
100,500,20,8.81,398.60211594867474,4.343982631164687,3,add-half,1.6213119699002339
100,500,20,8.81,398.60211594867474,4.343982631164687,3,adaptive,1.786879477040341
100,500,20,8.81,398.60211594867474,4.343982631164687,3,cesaro,1.6425358217614154
100,500,20,8.81,398.60211594867474,4.343982631164687,3,support-oracle,0.17892814212929942
100,500,20,8.81,398.60211594867474,4.343982631164687,4,MLE,16.58966026293585
100,500,20,8.81,398.60211594867474,4.343982631164687,4,add-one,2.2064553507067672
100,500,20,8.81,398.60211594867474,4.343982631164687,4,add-half,2.100010420553144
100,500,20,8.81,398.60211594867474,4.343982631164687,4,adaptive,1.922387222691309
100,500,20,8.81,398.60211594867474,4.343982631164687,4,cesaro,2.017550207195996
100,500,20,8.81,398.60211594867474,4.343982631164687,4,support-oracle,0.14462152754328716
100,500,20,8.81,398.60211594867474,4.343982631164687,5,MLE,15.183194082420307
100,500,20,8.81,398.60211594867474,4.343982631164687,5,add-one,1.614968350255387
100,500,20,8.81,398.60211594867474,4.343982631164687,5,add-half,1.5197035164187995
100,500,20,8.81,398.60211594867474,4.343982631164687,5,adaptive,1.4873641754829428
100,500,20,8.81,398.60211594867474,4.343982631164687,5,cesaro,1.5481504404637358
100,500,20,8.81,398.60211594867474,4.343982631164687,5,support-oracle,0.18470244968645888
100,500,20,8.81,398.60211594867474,4.343982631164687,6,MLE,0.04872750348969879
100,500,20,8.81,398.60211594867474,4.343982631164687,6,add-one,2.5918908088573582
100,500,20,8.81,398.60211594867474,4.343982631164687,6,add-half,2.1627053726122023
100,500,20,8.81,398.60211594867474,4.343982631164687,6,adaptive,0.49895245689541423
100,500,20,8.81,398.60211594867474,4.343982631164687,6,cesaro,0.7594154164323046
100,500,20,8.81,398.60211594867474,4.343982631164687,6,support-oracle,0.02717436428132336
100,500,20,8.81,398.60211594867474,4.343982631164687,7,MLE,22.843529373245502
100,500,20,8.81,398.60211594867474,4.343982631164687,7,add-one,2.072451602006597
100,500,20,8.81,398.60211594867474,4.343982631164687,7,add-half,2.0485151394405947
100,500,20,8.81,398.60211594867474,4.343982631164687,7,adaptive,2.428817340356597
100,500,20,8.81,398.60211594867474,4.343982631164687,7,cesaro,2.2603432943496684
100,500,20,8.81,398.60211594867474,4.343982631164687,7,support-oracle,0.06259965577158244
100,500,20,8.81,398.60211594867474,4.343982631164687,8,MLE,0.22314355141221198
100,500,20,8.81,398.60211594867474,4.343982631164687,8,add-one,2.809520623100555
100,500,20,8.81,398.60211594867474,4.343982631164687,8,add-half,2.3594147522303066
100,500,20,8.81,398.60211594867474,4.343982631164687,8,adaptive,0.5472207035318134
100,500,20,8.81,398.60211594867474,4.343982631164687,8,cesaro,0.8588120231968311
100,500,20,8.81,398.60211594867474,4.343982631164687,8,support-oracle,0.1438410362258905
100,500,20,8.81,398.60211594867474,4.343982631164687,9,MLE,0.23784850629445642
100,500,20,8.81,398.60211594867474,4.343982631164687,9,add-one,1.8496812655741193
100,500,20,8.81,398.60211594867474,4.343982631164687,9,add-half,1.4321649397592282
100,500,20,8.81,398.60211594867474,4.343982631164687,9,adaptive,0.4329554739315109
100,500,20,8.81,398.60211594867474,4.343982631164687,9,cesaro,0.4736831829647228
100,500,20,8.81,398.60211594867474,4.343982631164687,9,support-oracle,0.17191129953470297
100,500,20,8.81,398.60211594867474,4.343982631164687,10,MLE,6.280014116486759
100,500,20,8.81,398.60211594867474,4.343982631164687,10,add-one,1.85926675148532
100,500,20,8.81,398.60211594867474,4.343982631164687,10,add-half,1.5991441097789174
100,500,20,8.81,398.60211594867474,4.343982631164687,10,adaptive,1.0730264613732383
100,500,20,8.81,398.60211594867474,4.343982631164687,10,cesaro,1.3349381970266472
100,500,20,8.81,398.60211594867474,4.343982631164687,10,support-oracle,0.24459844697360733
100,500,20,8.81,398.60211594867474,4.343982631164687,11,MLE,5.19448559463526
100,500,20,8.81,398.60211594867474,4.343982631164687,11,add-one,2.048528400134747
100,500,20,8.81,398.60211594867474,4.343982631164687,11,add-half,1.7327991673373846
100,500,20,8.81,398.60211594867474,4.343982631164687,11,adaptive,1.0781867516099182
100,500,20,8.81,398.60211594867474,4.343982631164687,11,cesaro,1.100904554489463
100,500,20,8.81,398.60211594867474,4.343982631164687,11,support-oracle,0.3305044648710529
100,500,20,8.81,398.60211594867474,4.343982631164687,12,MLE,8.573826203779374
100,500,20,8.81,398.60211594867474,4.343982631164687,12,add-one,3.0642624042428643
100,500,20,8.81,398.60211594867474,4.343982631164687,12,add-half,2.8133704180278567
100,500,20,8.81,398.60211594867474,4.343982631164687,12,adaptive,1.5784879893970427
100,500,20,8.81,398.60211594867474,4.343982631164687,12,cesaro,1.9071908245839466
100,500,20,8.81,398.60211594867474,4.343982631164687,12,support-oracle,0.114889667941797
100,500,20,8.81,398.60211594867474,4.343982631164687,13,MLE,11.039390167523816
100,500,20,8.81,398.60211594867474,4.343982631164687,13,add-one,1.9777568507360184
100,500,20,8.81,398.60211594867474,4.343982631164687,13,add-half,1.7951228440486178
100,500,20,8.81,398.60211594867474,4.343982631164687,13,adaptive,1.47923335989621
100,500,20,8.81,398.60211594867474,4.343982631164687,13,cesaro,1.5010051716378827
100,500,20,8.81,398.60211594867474,4.343982631164687,13,support-oracle,0.2604084778104543
100,500,20,8.81,398.60211594867474,4.343982631164687,14,MLE,13.91799450924993
100,500,20,8.81,398.60211594867474,4.343982631164687,14,add-one,1.7273186871139745
100,500,20,8.81,398.60211594867474,4.343982631164687,14,add-half,1.6086077036792177
100,500,20,8.81,398.60211594867474,4.343982631164687,14,adaptive,1.4285401976967722
100,500,20,8.81,398.60211594867474,4.343982631164687,14,cesaro,1.4446439653583947
100,500,20,8.81,398.60211594867474,4.343982631164687,14,support-oracle,0.14820537040560522
100,500,20,8.81,398.60211594867474,4.343982631164687,15,MLE,10.136117714594263
100,500,20,8.81,398.60211594867474,4.343982631164687,15,add-one,2.5379716567496713
100,500,20,8.81,398.60211594867474,4.343982631164687,15,add-half,2.3113608167360553
100,500,20,8.81,398.60211594867474,4.343982631164687,15,adaptive,1.585664716041849
100,500,20,8.81,398.60211594867474,4.343982631164687,15,cesaro,1.7520637404403219
100,500,20,8.81,398.60211594867474,4.343982631164687,15,support-oracle,0.19417894707337235
100,500,20,8.81,398.60211594867474,4.343982631164687,16,MLE,10.102137907235186
100,500,20,8.81,398.60211594867474,4.343982631164687,16,add-one,2.609402767459568
100,500,20,8.81,398.60211594867474,4.343982631164687,16,add-half,2.3948338084771006
100,500,20,8.81,398.60211594867474,4.343982631164687,16,adaptive,1.5672094343770204
100,500,20,8.81,398.60211594867474,4.343982631164687,16,cesaro,1.7726206033985308
100,500,20,8.81,398.60211594867474,4.343982631164687,16,support-oracle,0.12928998716340412
100,500,20,8.81,398.60211594867474,4.343982631164687,17,MLE,16.621624937652715
100,500,20,8.81,398.60211594867474,4.343982631164687,17,add-one,2.1130974245149647
100,500,20,8.81,398.60211594867474,4.343982631164687,17,add-half,2.0041675883858168
100,500,20,8.81,398.60211594867474,4.343982631164687,17,adaptive,2.13257668545593
100,500,20,8.81,398.60211594867474,4.343982631164687,17,cesaro,1.9556214715950664
100,500,20,8.81,398.60211594867474,4.343982631164687,17,support-oracle,0.3301911548141452
100,500,20,8.81,398.60211594867474,4.343982631164687,18,MLE,13.122363377503335
100,500,20,8.81,398.60211594867474,4.343982631164687,18,add-one,3.3825194883902707
100,500,20,8.81,398.60211594867474,4.343982631164687,18,add-half,3.1465247623643773
100,500,20,8.81,398.60211594867474,4.343982631164687,18,adaptive,2.3589828400667177
100,500,20,8.81,398.60211594867474,4.343982631164687,18,cesaro,2.3122894410426746
100,500,20,8.81,398.60211594867474,4.343982631164687,18,support-oracle,0.29389333245105953
100,500,20,8.81,398.60211594867474,4.343982631164687,19,MLE,8.42998516755148
100,500,20,8.81,398.60211594867474,4.343982631164687,19,add-one,2.294056974417391
100,500,20,8.81,398.60211594867474,4.343982631164687,19,add-half,2.0531148995570994
100,500,20,8.81,398.60211594867474,4.343982631164687,19,adaptive,1.3788642895757288
100,500,20,8.81,398.60211594867474,4.343982631164687,19,cesaro,1.6396505314457737
100,500,20,8.81,398.60211594867474,4.343982631164687,19,support-oracle,0.22498778615816928
100,500,20,8.81,398.60211594867474,4.343982631164687,20,MLE,16.726687642691754
100,500,20,8.81,398.60211594867474,4.343982631164687,20,add-one,1.6647631339927593
100,500,20,8.81,398.60211594867474,4.343982631164687,20,add-half,1.584575303343851
