K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,predictor,mean_loss,se_loss,median_loss,mean_ratio_to_rate,reps
200,2000,2,40,0.0,20.76,1813.1764180135604,4.70688464895505,MLE,12.445629103031672,0.6077566325840704,14.510932985838451,2.644133016048026,100
200,2000,2,40,0.0,20.76,1813.1764180135604,4.70688464895505,adaptive,1.5516433104665492,0.04935235367435869,1.612916029064964,0.32965399116186567,100
200,2000,2,40,0.0,20.76,1813.1764180135604,4.70688464895505,add-half,1.944805028555651,0.03759766657007996,1.9054546848676224,0.4131830655734057,100
200,2000,2,40,0.0,20.76,1813.1764180135604,4.70688464895505,add-one,2.1211354457788407,0.04585294635456692,2.0744340756528326,0.4506453002305341,100
200,2000,2,40,0.0,20.76,1813.1764180135604,4.70688464895505,cesaro,1.6977519738281304,0.0378267589454299,1.69877809925846,0.36069547066657753,100
200,2000,2,40,0.0,20.76,1813.1764180135604,4.70688464895505,oracle,0.17709374833937294,0.006938509443613387,0.17109427476594352,0.03762440797836177,100
100,500,2,40,0.5,20.13,455.02142764224254,4.717898269934429,MLE,13.840076528530435,0.6898727226632932,15.967715302177943,2.9335258491537566,100
100,500,2,40,0.5,20.13,455.02142764224254,4.717898269934429,adaptive,1.4052225554621465,0.05015824694382902,1.4673120736324758,0.2978492699635248,100
100,500,2,40,0.5,20.13,455.02142764224254,4.717898269934429,add-half,1.6026539214822737,0.04033923911705022,1.575283449959667,0.33969658305170447,100
100,500,2,40,0.5,20.13,455.02142764224254,4.717898269934429,add-one,1.7509554192151355,0.04959126409585988,1.6818396589407467,0.37113038879481197,100
100,500,2,40,0.5,20.13,455.02142764224254,4.717898269934429,cesaro,1.4472709985231804,0.03957667491514725,1.4624807669410975,0.3067618069991354,100
100,500,2,40,0.5,20.13,455.02142764224254,4.717898269934429,oracle,0.17731037872152441,0.008969988899256843,0.16779196135297925,0.03758249300360364,100
200,500,2,40,2.0,20.53,335.1810676757311,4.814474529696685,MLE,7.312376368001455,0.5535513149613781,5.101483696170758,1.5188316654075515,100
200,500,2,40,2.0,20.53,335.1810676757311,4.814474529696685,adaptive,1.6250696559771995,0.1226902196554122,1.2499127149624045,0.3375383223970612,100
200,500,2,40,2.0,20.53,335.1810676757311,4.814474529696685,add-half,2.9342165665394453,0.06283558213970662,2.8468165362131392,0.6094572831241674,100
200,500,2,40,2.0,20.53,335.1810676757311,4.814474529696685,add-one,3.2257131191499284,0.04956246100703661,3.1748317648022635,0.670003153875476,100
200,500,2,40,2.0,20.53,335.1810676757311,4.814474529696685,cesaro,1.822567923877094,0.11510863369277305,1.3744511087707472,0.3785600926196855,100
200,500,2,40,2.0,20.53,335.1810676757311,4.814474529696685,oracle,0.8925838132863643,0.059641941449246796,0.7468752807491335,0.18539589477121973,100
100,500,2,40,0.0,20.01,480.10582288250964,4.874932479087155,MLE,16.671011595067675,0.5822810411770145,18.79332925467241,3.4197420511123404,100
100,500,2,40,0.0,20.01,480.10582288250964,4.874932479087155,adaptive,1.4949241625158916,0.044375123788440586,1.4899379103995676,0.3066553575724233,100
100,500,2,40,0.0,20.01,480.10582288250964,4.874932479087155,add-half,1.4845269321242476,0.05772762282600297,1.2818687740004497,0.30452256282372747,100
100,500,2,40,0.0,20.01,480.10582288250964,4.874932479087155,add-one,1.5662591964014687,0.06630540028711272,1.327849689342754,0.32128838771009094,100
100,500,2,40,0.0,20.01,480.10582288250964,4.874932479087155,cesaro,1.5065776834344868,0.039008358550957696,1.4401797890820958,0.30904585651134964,100
100,500,2,40,0.0,20.01,480.10582288250964,4.874932479087155,oracle,0.14079678629432316,0.00882652580002074,0.12807848677114617,0.028881792086008082,100
200,1000,2,40,1.0,21.66,870.5528530047707,5.193834161991264,MLE,13.057663515828736,0.4639966014098186,13.193474853005071,2.5140701663879383,100
200,1000,2,40,1.0,21.66,870.5528530047707,5.193834161991264,adaptive,1.6776147249130111,0.05374078385104758,1.5510482611451615,0.3230012111649384,100
200,1000,2,40,1.0,21.66,870.5528530047707,5.193834161991264,add-half,2.191428216093281,0.03303283933064802,2.1536732707612423,0.4219288001396467,100
200,1000,2,40,1.0,21.66,870.5528530047707,5.193834161991264,add-one,2.378783866509179,0.034889782802820346,2.3273202125980603,0.45800150569250697,100
200,1000,2,40,1.0,21.66,870.5528530047707,5.193834161991264,cesaro,1.786227225612542,0.04904722147304557,1.7156965083804265,0.3439130264659279,100
200,1000,2,40,1.0,21.66,870.5528530047707,5.193834161991264,oracle,0.31651008112231954,0.01582524269416363,0.3198755548440322,0.06093958167524024,100
200,1000,2,40,0.5,20.17,942.1835790133066,5.472192556845953,MLE,15.696525202865715,0.5570007690862939,16.961279272978338,2.8684160946106827,100
200,1000,2,40,0.5,20.17,942.1835790133066,5.472192556845953,adaptive,1.9134112897308213,0.051738138492324615,1.9704723314932155,0.34966081143052247,100
200,1000,2,40,0.5,20.17,942.1835790133066,5.472192556845953,add-half,2.1258391532124916,0.04056246398256687,2.0453408629894376,0.3884803268761026,100
200,1000,2,40,0.5,20.17,942.1835790133066,5.472192556845953,add-one,2.2538949388671825,0.04747122494259291,2.141188421455909,0.4118815110128866,100
200,1000,2,40,0.5,20.17,942.1835790133066,5.472192556845953,cesaro,1.9605694074363689,0.03881443524368708,1.9889174064400936,0.3582785852415976,100
200,1000,2,40,0.5,20.17,942.1835790133066,5.472192556845953,oracle,0.19030994796124223,0.007976164203418368,0.18040474833151843,0.03477764095182582,100
200,1000,2,40,0.0,21.585,983.6947729280882,5.628464119675463,MLE,17.368162073326477,0.5498531068149918,18.955365165718277,3.085772904301276,100
200,1000,2,40,0.0,21.585,983.6947729280882,5.628464119675463,adaptive,2.025209021164172,0.056952585558541546,2.0421899060842126,0.35981556923933017,100
200,1000,2,40,0.0,21.585,983.6947729280882,5.628464119675463,add-half,2.087401601124937,0.048006946513847036,2.0294752218678394,0.370865223041574,100
200,1000,2,40,0.0,21.585,983.6947729280882,5.628464119675463,add-one,2.1854948757770183,0.05471443345389262,2.0859234246351113,0.3882932944597032,100
200,1000,2,40,0.0,21.585,983.6947729280882,5.628464119675463,cesaro,2.01472423286554,0.04421276326477423,2.014887786298226,0.3579527540777339,100
200,1000,2,40,0.0,21.585,983.6947729280882,5.628464119675463,oracle,0.1314218021446383,0.006004741924689324,0.12308638576003399,0.023349496301349096,100
200,500,2,40,1.5,20.86,421.2923128195825,5.666035293808471,MLE,11.061034841137378,0.5837151716999046,9.632949639327512,1.952164832651901,100
200,500,2,40,1.5,20.86,421.2923128195825,5.666035293808471,adaptive,1.9051470367851218,0.09686841325400232,1.5709837472984036,0.3362398816800454,100
200,500,2,40,1.5,20.86,421.2923128195825,5.666035293808471,add-half,2.698721375598057,0.04785595911102035,2.6472698187976054,0.476298017159736,100
200,500,2,40,1.5,20.86,421.2923128195825,5.666035293808471,add-one,2.9102801440868986,0.03980520339946818,2.87786982297252,0.5136360776409373,100
