K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,predictor,mean_loss,se_loss,median_loss,mean_ratio_to_rate,reps
100,2000,2,40,7.0,19.61,33.58818055790853,0.1978829916220031,adaptive,0.011458343278008593,0.0028029030621912567,0.0034978149365022648,0.05790463942397014,100
100,2000,2,40,7.0,19.61,33.58818055790853,0.1978829916220031,add-half,0.17012988562666245,0.04074836050922217,0.05244505136741684,0.8597499170198784,100
100,2000,2,40,7.0,19.61,33.58818055790853,0.1978829916220031,add-one,0.25857086481147706,0.053924926130493635,0.1021064695182548,1.3066856463611598,100
100,2000,2,40,7.0,19.61,33.58818055790853,0.1978829916220031,cesaro,0.033428074736961105,0.0077589137218132456,0.011551019798546225,0.16892848881532754,100
100,2000,2,40,7.0,19.61,33.58818055790853,0.1978829916220031,oracle,0.04289417304582172,0.012771824764944276,0.014029332223852168,0.21676533538444956,100
100,2000,2,40,9.0,21.42,34.12088453185169,0.20048448282361328,MLE,0.026047358008656093,0.0018618714573466768,0.04065050851314907,0.1299220649987791,100
100,2000,2,40,9.0,21.42,34.12088453185169,0.20048448282361328,adaptive,0.01686780792603662,0.006677305916842666,0.00980271258309821,0.08413522926298969,100
100,2000,2,40,9.0,21.42,34.12088453185169,0.20048448282361328,add-half,0.23816666572996437,0.03342867698547148,0.2002820503162889,1.1879556082128508,100
100,2000,2,40,9.0,21.42,34.12088453185169,0.20048448282361328,add-one,0.4085901453575858,0.036059853219160616,0.36656933160377947,2.038013813353647,100
100,2000,2,40,9.0,21.42,34.12088453185169,0.20048448282361328,cesaro,0.04224127328840976,0.01191923292769203,0.02880116808167628,0.21069597354112302,100
100,2000,2,40,9.0,21.42,34.12088453185169,0.20048448282361328,oracle,0.05644612207460058,0.022068269148599905,0.024635284296992785,0.28154858311035474,100
200,2000,2,40,10.0,21.31,34.60933374114553,0.226851902912304,MLE,0.07054073057398724,0.052727350094229554,0.019496336350649335,0.31095498723348486,100
200,2000,2,40,10.0,21.31,34.60933374114553,0.226851902912304,adaptive,0.06476167482899865,0.0527852253592058,0.010570642660302542,0.28547997172425793,100
200,2000,2,40,10.0,21.31,34.60933374114553,0.226851902912304,add-half,0.6607989209170748,0.04676509978389803,0.6148457299275986,2.9129088732948616,100
200,2000,2,40,10.0,21.31,34.60933374114553,0.226851902912304,add-one,1.0319617522386908,0.043017449670586,0.9903424272552881,4.549054863505486,100
200,2000,2,40,10.0,21.31,34.60933374114553,0.226851902912304,cesaro,0.10080997555714599,0.05242403978524988,0.0466756491806078,0.44438673100360515,100
200,2000,2,40,10.0,21.31,34.60933374114553,0.226851902912304,oracle,0.10882796858699016,0.03558456830784553,0.0792792896714484,0.47973134538377965,100
100,1000,2,40,9.0,23.0,19.186292493838266,0.2342589420012024,MLE,0.07973442267653015,0.04558232440221928,0.04065803902878149,0.3403687474867913,100
100,1000,2,40,9.0,23.0,19.186292493838266,0.2342589420012024,adaptive,0.061745101312939955,0.0457470286883768,0.013708128223027706,0.26357628351545714,100
100,1000,2,40,9.0,23.0,19.186292493838266,0.2342589420012024,add-half,0.44487341378443873,0.04187722272805896,0.401350563742625,1.8990669469605788,100
100,1000,2,40,9.0,23.0,19.186292493838266,0.2342589420012024,add-one,0.7259329538164802,0.03904018272313732,0.6844748055487933,3.0988484265106693,100
100,1000,2,40,9.0,23.0,19.186292493838266,0.2342589420012024,cesaro,0.10125972800434133,0.045353711296701335,0.05311177935755792,0.4322555507990879,100
100,1000,2,40,9.0,23.0,19.186292493838266,0.2342589420012024,oracle,0.12959483571280447,0.031408353775867606,0.08793948426140187,0.5532119056191217,100
200,1000,2,40,10.0,21.19,20.340299965833466,0.27417059980197306,MLE,0.015367773356243276,0.0007601482331039985,0.01949633635091918,0.05605186466872471,100
200,1000,2,40,10.0,21.19,20.340299965833466,0.27417059980197306,adaptive,0.007208556474396699,0.00045361691723569614,0.006079340817513149,0.026292230018839614,100
200,1000,2,40,10.0,21.19,20.340299965833466,0.27417059980197306,add-half,0.304369830195849,0.019697714149295845,0.2616731730269371,1.1101475884565601,100
200,1000,2,40,10.0,21.19,20.340299965833466,0.27417059980197306,add-one,0.5257954510048591,0.025892359825441403,0.46856605484171265,1.917767446198202,100
200,1000,2,40,10.0,21.19,20.340299965833466,0.27417059980197306,cesaro,0.02199461094544316,0.0004891737303061538,0.020469861873694012,0.08022235411575619,100
200,1000,2,40,10.0,21.19,20.340299965833466,0.27417059980197306,oracle,0.04865037456162433,0.006250688543006434,0.03161927104005763,0.17744562909649444,100
100,500,2,40,9.0,21.8,11.060903134750312,0.27913549926307757,MLE,0.1267941462148236,0.06410037572046452,0.04065803902914881,0.45423869966221525,100
100,500,2,40,9.0,21.8,11.060903134750312,0.27913549926307757,adaptive,0.11908583772607564,0.06467531295509289,0.010697983748569884,0.4266237653056106,100
100,500,2,40,9.0,21.8,11.060903134750312,0.27913549926307757,add-half,0.5127534297108799,0.07926689522013868,0.2572000736007929,1.8369337868689493,100
100,500,2,40,9.0,21.8,11.060903134750312,0.27913549926307757,add-one,0.7451848132082531,0.08373482930577776,0.4610361602831543,2.6696167817262713,100
100,500,2,40,9.0,21.8,11.060903134750312,0.27913549926307757,cesaro,0.14009175828822054,0.06465512127571008,0.029633084002383937,0.5018772555195062,100
100,500,2,40,9.0,21.8,11.060903134750312,0.27913549926307757,oracle,0.18292727183143329,0.04390384352435752,0.058071398490457116,0.6553350337537303,100
200,2000,2,40,9.0,21.495,46.16578705679137,0.2892992716740345,MLE,0.03454270469952075,0.0013131578228425295,0.040658039129112124,0.11940128469608262,100
200,2000,2,40,9.0,21.495,46.16578705679137,0.2892992716740345,adaptive,0.020443737630466457,0.0021961383209113477,0.015312047974189367,0.07066639854351678,100
200,2000,2,40,9.0,21.495,46.16578705679137,0.2892992716740345,add-half,0.7321735838948082,0.03559983367764772,0.6695984179333472,2.5308518049771607,100
200,2000,2,40,9.0,21.495,46.16578705679137,0.2892992716740345,add-one,1.1252269538765685,0.04309339993130494,1.0639262960635576,3.8894911396265397,100
200,2000,2,40,9.0,21.495,46.16578705679137,0.2892992716740345,cesaro,0.059833424457018294,0.006755419466255329,0.05115653318158415,0.20682189799784595,100
200,2000,2,40,9.0,21.495,46.16578705679137,0.2892992716740345,oracle,0.1293416176948481,0.014819631360617586,0.11848661132353053,0.4470858738994084,100
200,2000,2,40,8.0,20.345,46.68777961347176,0.29204542092896957,MLE,0.026653943844079694,0.004945403407933713,0.0036310394559194914,0.09126643300653699,100
200,2000,2,40,8.0,20.345,46.68777961347176,0.29204542092896957,adaptive,0.03506940236042634,0.009510004919139134,0.005082824185913297,0.12008201412257656,100
200,2000,2,40,8.0,20.345,46.68777961347176,0.29204542092896957,add-half,0.47179024291400423,0.08416738189228681,0.19505772038879454,1.6154687219997592,100
200,2000,2,40,8.0,20.345,46.68777961347176,0.29204542092896957,add-one,0.6744168748865725,0.09631636016095454,0.356996211641994,2.309287619512453,100
200,2000,2,40,8.0,20.345,46.68777961347176,0.29204542092896957,cesaro,0.07365723639376703,0.01674047385218253,0.020644082398857653,0.2522115777726292,100
200,2000,2,40,8.0,20.345,46.68777961347176,0.29204542092896957,oracle,0.1388331972944408,0.03696270506646478,0.031224920738043904,0.4753822088797872,100
100,1000,2,40,10.0,20.86,25.29075911480943,0.29481987968305257,MLE,0.06449185715755937,0.04578590013646815,0.019496336250785954,0.21875002875278163,100
100,1000,2,40,10.0,20.86,25.29075911480943,0.29481987968305257,adaptive,0.06661078299036316,0.0458170630133537,0.012027946156136265,0.22593721652004398,100
100,1000,2,40,10.0,20.86,25.29075911480943,0.29481987968305257,add-half,0.5977551686381607,0.05242633908144678,0.433500245952272,2.027526669099723,100
100,1000,2,40,10.0,20.86,25.29075911480943,0.29481987968305257,add-one,0.9236590100373102,0.05496236689454139,0.7326890120557281,3.1329604063005996,100
100,1000,2,40,10.0,20.86,25.29075911480943,0.29481987968305257,cesaro,0.1070584927775512,0.04538953032523822,0.056484030914268304,0.3631318650989374,100
100,1000,2,40,10.0,20.86,25.29075911480943,0.29481987968305257,oracle,0.14225171013397164,0.03326998937404436,0.09201546685828671,0.4825037927798491,100
100,1000,2,40,8.0,19.83,26.953691038266616,0.3107721536314274,MLE,0.00979542753160092,0.002220104357480309,0.0032805836989243733,0.031519643626816696,100
100,1000,2,40,8.0,19.83,26.953691038266616,0.3107721536314274,adaptive,0.019398999863678826,0.005992092895524356,0.002763825734384824,0.06242193721991528,100
100,1000,2,40,8.0,19.83,26.953691038266616,0.3107721536314274,add-half,0.23835948644862007,0.06405711578200234,0.05161900446240314,0.7669911337400969,100
100,1000,2,40,8.0,19.83,26.953691038266616,0.3107721536314274,add-one,0.327126670623946,0.07751431324306916,0.10076029614687201,1.0526254260602605,100
100,1000,2,40,8.0,19.83,26.953691038266616,0.3107721536314274,cesaro,0.051047899350169595,0.014480669487888323,0.009898682002705505,0.16426149754302594,100
100,1000,2,40,8.0,19.83,26.953691038266616,0.3107721536314274,oracle,0.09010480658460834,0.02969499846900197,0.01430619295502684,0.2899384823631004,100
100,2000,2,40,6.0,20.2,68.65407949473781,0.3553906477630448,MLE,0.11479681694971137,0.04587354072796522,0.03376059835072896,0.3230158634513412,100
100,2000,2,40,6.0,20.2,68.65407949473781,0.3553906477630448,adaptive,0.0828066938389582,0.04528035276741592,0.018843461652186998,0.23300189343803218,100
100,2000,2,40,6.0,20.2,68.65407949473781,0.3553906477630448,add-half,0.4559664481581847,0.06766589559681438,0.29529151009818544,1.2830006952298822,100
100,2000,2,40,6.0,20.2,68.65407949473781,0.3553906477630448,add-one,0.6853174828490287,0.07275387373244042,0.5216320833321098,1.9283497952539292,100
100,2000,2,40,6.0,20.2,68.65407949473781,0.3553906477630448,cesaro,0.14979827448580482,0.050893364916136205,0.050023538011952876,0.4215031414830088,100
100,2000,2,40,6.0,20.2,68.65407949473781,0.3553906477630448,oracle,0.13144116217016374,0.034381336147185276,0.05782072484333359,0.3698498061147675,100
200,1000,2,40,9.0,22.275,31.843611408298003,0.4006791332772186,MLE,0.08313893830680201,0.05255432982938514,0.04065803901711719,0.20749505377730895,100
200,1000,2,40,9.0,22.275,31.843611408298003,0.4006791332772186,adaptive,0.08175999806948185,0.05337967809622174,0.013646531112251484,0.2040535462896552,100
200,1000,2,40,9.0,22.275,31.843611408298003,0.4006791332772186,add-half,0.7174961687048134,0.06886443445616716,0.5908682183978127,1.7907001116736418,100
200,1000,2,40,9.0,22.275,31.843611408298003,0.4006791332772186,add-one,1.082255072775673,0.06700190546648876,0.9572878996015689,2.701051746627622,100
200,1000,2,40,9.0,22.275,31.843611408298003,0.4006791332772186,cesaro,0.11807870739910772,0.05349983436773591,0.04645290310357034,0.2946964231287093,100
200,1000,2,40,9.0,22.275,31.843611408298003,0.4006791332772186,oracle,0.14117433934353157,0.03837877275516761,0.08100025103278463,0.35233763782217487,100
100,2000,2,40,5.0,21.35,90.42125713768073,0.44316742382395924,MLE,0.16739549229354306,0.022935575792609252,0.11263236550003883,0.3777251740417592,100
100,2000,2,40,5.0,21.35,90.42125713768073,0.44316742382395924,adaptive,0.049305863851032326,0.005235118879862718,0.02950966134692027,0.11125787050317634,100
100,2000,2,40,5.0,21.35,90.42125713768073,0.44316742382395924,add-half,0.48631200366192645,0.04837187907178429,0.34230960856783366,1.0973550345052114,100
100,2000,2,40,5.0,21.35,90.42125713768073,0.44316742382395924,add-one,0.7561233207904321,0.05737741152289662,0.5902973756859935,1.706179832141248,100
100,2000,2,40,5.0,21.35,90.42125713768073,0.44316742382395924,cesaro,0.10427696432373244,0.011592381460125164,0.07028735115756257,0.23529925422757314,100
100,2000,2,40,5.0,21.35,90.42125713768073,0.44316742382395924,oracle,0.1461947557582016,0.023550561209757202,0.09400249120715609,0.3298860608858177,100
100,1000,2,40,7.0,19.22,45.650355151674646,0.4782364474376459,MLE,0.23966350323058955,0.07671251721695875,0.1785146158632979,0.5011401881113164,100
100,1000,2,40,7.0,19.22,45.650355151674646,0.4782364474376459,adaptive,0.18067178244822757,0.0775627000522153,0.03730211845068647,0.3777875639053717,100
100,1000,2,40,7.0,19.22,45.650355151674646,0.4782364474376459,add-half,0.7304148233300737,0.07260131788761279,0.5467538066988784,1.527308985426728,100
100,1000,2,40,7.0,19.22,45.650355151674646,0.4782364474376459,add-one,1.0773823751489753,0.06840252059249947,0.8925468303573303,2.2528236417811884,100
100,1000,2,40,7.0,19.22,45.650355151674646,0.4782364474376459,cesaro,0.2303364287302185,0.07672725910982844,0.08183307441754945,0.48163712733386044,100
100,1000,2,40,7.0,19.22,45.650355151674646,0.4782364474376459,oracle,0.21476275826373026,0.04803430193668105,0.1410072878803228,0.44907233527350876,100
200,2000,2,40,7.0,21.04,84.91810019674864,0.4803885993223792,MLE,0.1255547130429387,0.052371212582935575,0.012478312696023147,0.26136072592072784,100
200,2000,2,40,7.0,21.04,84.91810019674864,0.4803885993223792,adaptive,0.082647790582258,0.0522678632278207,0.019727325153773265,0.17204361364703147,100
200,2000,2,40,7.0,21.04,84.91810019674864,0.4803885993223792,add-half,0.7582377156982407,0.07390475681452438,0.5602436195887508,1.578384076490963,100
